Datetime,Open,High,Low,Close,Volume,ticker
2022-04-21 12:05:00-04:00,132.41000366210938,132.58999633789062,132.3699951171875,132.46499633789062,7931,SPG
2022-04-21 12:10:00-04:00,132.47000122070312,132.6898956298828,132.38999938964844,132.6199951171875,11922,SPG
2022-04-21 12:15:00-04:00,132.57000732421875,132.92999267578125,132.50059509277344,132.8699951171875,17597,SPG
2022-04-21 12:20:00-04:00,132.89999389648438,133.02999877929688,132.80999755859375,132.82000732421875,19702,SPG
2022-04-21 12:25:00-04:00,132.8350067138672,132.97999572753906,132.75,132.88999938964844,17929,SPG
2022-04-21 12:30:00-04:00,132.8699951171875,133.0399932861328,132.83999633789062,132.97500610351562,23156,SPG
2022-04-21 12:35:00-04:00,133.0,133.05999755859375,132.7449951171875,132.7899932861328,11987,SPG
2022-04-21 12:40:00-04:00,132.8249969482422,132.89999389648438,132.7899932861328,132.88499450683594,9248,SPG
2022-04-21 12:45:00-04:00,132.82000732421875,132.8300018310547,132.60000610351562,132.6300048828125,7096,SPG
2022-04-21 12:50:00-04:00,132.6273956298828,132.6273956298828,132.39999389648438,132.44000244140625,7669,SPG
2022-04-21 12:55:00-04:00,132.49000549316406,132.60000610351562,132.33999633789062,132.3408966064453,7693,SPG
2022-04-21 13:00:00-04:00,132.33999633789062,132.49000549316406,132.1999969482422,132.27499389648438,19415,SPG
2022-04-21 13:05:00-04:00,132.27000427246094,132.3300018310547,132.11000061035156,132.3018035888672,6373,SPG
2022-04-21 13:10:00-04:00,132.2899932861328,132.3800048828125,132.2449951171875,132.30999755859375,8969,SPG
2022-04-21 13:15:00-04:00,132.27000427246094,132.27000427246094,131.77999877929688,131.80999755859375,13688,SPG
2022-04-21 13:20:00-04:00,131.7899932861328,132.52000427246094,131.7899932861328,132.41000366210938,9045,SPG
2022-04-21 13:25:00-04:00,132.39999389648438,132.64199829101562,132.24000549316406,132.5500030517578,11074,SPG
2022-04-21 13:30:00-04:00,132.50999450683594,132.6649932861328,132.35000610351562,132.35000610351562,8407,SPG
2022-04-21 13:35:00-04:00,132.32000732421875,132.3800048828125,132.07000732421875,132.1999969482422,6591,SPG
2022-04-21 13:40:00-04:00,132.19000244140625,132.30999755859375,132.1199951171875,132.25,7796,SPG
2022-04-21 13:45:00-04:00,132.28500366210938,132.7449951171875,132.22000122070312,132.61000061035156,5412,SPG
2022-04-21 13:50:00-04:00,132.58990478515625,132.58990478515625,132.43499755859375,132.43499755859375,5384,SPG
2022-04-21 13:55:00-04:00,132.39999389648438,132.4199981689453,132.27000427246094,132.27999877929688,6164,SPG
2022-04-21 14:00:00-04:00,132.2100067138672,132.2100067138672,131.7100067138672,131.72000122070312,7802,SPG
2022-04-21 14:05:00-04:00,131.66000366210938,131.75999450683594,131.57000732421875,131.72999572753906,14013,SPG
2022-04-21 14:10:00-04:00,131.72000122070312,131.8000030517578,131.6699981689453,131.75,7124,SPG
2022-04-21 14:15:00-04:00,131.7100067138672,131.84779357910156,131.63999938964844,131.67999267578125,9943,SPG
2022-04-21 14:20:00-04:00,131.77000427246094,131.86000061035156,131.61000061035156,131.61000061035156,9016,SPG
2022-04-21 14:25:00-04:00,131.66000366210938,131.77499389648438,131.63499450683594,131.66000366210938,7995,SPG
2022-04-21 14:30:00-04:00,131.6300048828125,131.72000122070312,131.4199981689453,131.65499877929688,18170,SPG
2022-04-21 14:35:00-04:00,131.58999633789062,131.7899932861328,131.3300018310547,131.38499450683594,9534,SPG
2022-04-21 14:40:00-04:00,131.41000366210938,131.4499969482422,131.14999389648438,131.14999389648438,9856,SPG
2022-04-21 14:45:00-04:00,131.11000061035156,131.16000366210938,131.0,131.05999755859375,13131,SPG
2022-04-21 14:50:00-04:00,131.05499267578125,131.05499267578125,130.80999755859375,130.80999755859375,16580,SPG
2022-04-21 14:55:00-04:00,130.80999755859375,130.86680603027344,130.67999267578125,130.72999572753906,18882,SPG
2022-04-21 15:00:00-04:00,130.77000427246094,130.8300018310547,130.7100067138672,130.72999572753906,18426,SPG
2022-04-21 15:05:00-04:00,130.75999450683594,130.9199981689453,130.55999755859375,130.60000610351562,20917,SPG
2022-04-21 15:10:00-04:00,130.6674041748047,130.91000366210938,130.60000610351562,130.83999633789062,17745,SPG
2022-04-21 15:15:00-04:00,130.8800048828125,131.00999450683594,130.72000122070312,130.92999267578125,19069,SPG
2022-04-21 15:20:00-04:00,130.9250030517578,130.94000244140625,130.75999450683594,130.94000244140625,12525,SPG
2022-04-21 15:25:00-04:00,130.9600067138672,131.27000427246094,130.86000061035156,131.25999450683594,28833,SPG
2022-04-21 15:30:00-04:00,131.22000122070312,131.27499389648438,131.0,131.0,17031,SPG
2022-04-21 15:35:00-04:00,130.97000122070312,130.99000549316406,130.60000610351562,130.7100067138672,24551,SPG
2022-04-21 15:40:00-04:00,130.80999755859375,131.00999450683594,130.75999450683594,130.97999572753906,20204,SPG
2022-04-21 15:45:00-04:00,130.99000549316406,130.99000549316406,130.6699981689453,130.72999572753906,38950,SPG
2022-04-21 15:50:00-04:00,130.72999572753906,131.11000061035156,130.67999267578125,131.09500122070312,74600,SPG
2022-04-21 15:55:00-04:00,131.11000061035156,131.11000061035156,130.75999450683594,130.85499572753906,124578,SPG
2022-04-22 09:30:00-04:00,130.83999633789062,130.83999633789062,129.75,129.85000610351562,37602,SPG
2022-04-22 09:35:00-04:00,129.80999755859375,129.89999389648438,129.47000122070312,129.55999755859375,26541,SPG
2022-04-22 09:40:00-04:00,129.4600067138672,129.4600067138672,128.86000061035156,128.9698944091797,24665,SPG
2022-04-22 09:45:00-04:00,128.82000732421875,129.35000610351562,128.82000732421875,129.35000610351562,14440,SPG
2022-04-22 09:50:00-04:00,129.22500610351562,129.2899932861328,128.80999755859375,129.02000427246094,33096,SPG
2022-04-22 09:55:00-04:00,129.10000610351562,129.22000122070312,128.97999572753906,129.11000061035156,10239,SPG
2022-04-22 10:00:00-04:00,129.00999450683594,129.82000732421875,129.00999450683594,129.50999450683594,19654,SPG
2022-04-22 10:05:00-04:00,129.52499389648438,129.74000549316406,129.49000549316406,129.6999969482422,7091,SPG
2022-04-22 10:10:00-04:00,129.5500030517578,129.85000610351562,129.5500030517578,129.8000030517578,14440,SPG
2022-04-22 10:15:00-04:00,129.85679626464844,129.94000244140625,129.5,129.5,42053,SPG
2022-04-22 10:20:00-04:00,129.4600067138672,129.4600067138672,129.11000061035156,129.13999938964844,7000,SPG
2022-04-22 10:25:00-04:00,129.1999969482422,129.27999877929688,129.0500030517578,129.0500030517578,8167,SPG
2022-04-22 10:30:00-04:00,128.99000549316406,129.13999938964844,128.94000244140625,129.08999633789062,7266,SPG
2022-04-22 10:35:00-04:00,129.12640380859375,129.27999877929688,128.75,128.91000366210938,11722,SPG
2022-04-22 10:40:00-04:00,128.9250030517578,128.9600067138672,128.6511993408203,128.7100067138672,9892,SPG
2022-04-22 10:45:00-04:00,128.66000366210938,128.77000427246094,128.5399932861328,128.61000061035156,16421,SPG
2022-04-22 10:50:00-04:00,128.57000732421875,128.57000732421875,128.14999389648438,128.1999969482422,14051,SPG
2022-04-22 10:55:00-04:00,128.1999969482422,128.77000427246094,128.1999969482422,128.6300048828125,14829,SPG
2022-04-22 11:00:00-04:00,128.63999938964844,128.72999572753906,128.39500427246094,128.39500427246094,11287,SPG
2022-04-22 11:05:00-04:00,128.375,128.75979614257812,128.375,128.67999267578125,12620,SPG
2022-04-22 11:10:00-04:00,128.67999267578125,128.7100067138672,128.47000122070312,128.6300048828125,4496,SPG
2022-04-22 11:15:00-04:00,128.75999450683594,128.92999267578125,128.6999969482422,128.8800048828125,7499,SPG
2022-04-22 11:20:00-04:00,128.9199981689453,128.9499969482422,128.75,128.7550048828125,5541,SPG
2022-04-22 11:25:00-04:00,128.77000427246094,128.9499969482422,128.77000427246094,128.9499969482422,21724,SPG
2022-04-22 11:30:00-04:00,128.9550018310547,128.9550018310547,128.5500030517578,128.57000732421875,12908,SPG
2022-04-22 11:35:00-04:00,128.5,128.60000610351562,128.44000244140625,128.5449981689453,24265,SPG
2022-04-22 11:40:00-04:00,128.5399932861328,128.67959594726562,128.4199981689453,128.4199981689453,9391,SPG
2022-04-22 11:45:00-04:00,128.375,128.58999633789062,128.36000061035156,128.55999755859375,6521,SPG
2022-04-22 11:50:00-04:00,128.5800018310547,128.58999633789062,128.1999969482422,128.26499938964844,19053,SPG
2022-04-22 11:55:00-04:00,128.2050018310547,128.28500366210938,128.16000366210938,128.22999572753906,8076,SPG
2022-04-22 12:00:00-04:00,128.1999969482422,128.21499633789062,128.04849243164062,128.10000610351562,9867,SPG
2022-04-22 12:05:00-04:00,128.0800018310547,128.3459930419922,128.0800018310547,128.18499755859375,11512,SPG
2022-04-22 12:10:00-04:00,128.17999267578125,128.27389526367188,128.0500030517578,128.17999267578125,11846,SPG
2022-04-22 12:15:00-04:00,128.1699981689453,128.27499389648438,128.101806640625,128.22000122070312,9825,SPG
2022-04-22 12:20:00-04:00,128.27499389648438,128.52499389648438,128.27279663085938,128.52499389648438,5400,SPG
2022-04-22 12:25:00-04:00,128.53500366210938,128.6300048828125,128.47000122070312,128.5399932861328,6029,SPG
2022-04-22 12:30:00-04:00,128.5,128.7449951171875,128.47999572753906,128.7050018310547,4772,SPG
2022-04-22 12:35:00-04:00,128.760498046875,128.97000122070312,128.69500732421875,128.69500732421875,7427,SPG
2022-04-22 12:40:00-04:00,128.69000244140625,128.7100067138672,128.5800018310547,128.68499755859375,7196,SPG
2022-04-22 12:45:00-04:00,128.6699981689453,128.69070434570312,128.6199951171875,128.64999389648438,5425,SPG
2022-04-22 12:50:00-04:00,128.6199951171875,128.63999938964844,128.3800048828125,128.3800048828125,5053,SPG
2022-04-22 12:55:00-04:00,128.3800048828125,128.44000244140625,128.34010314941406,128.39999389648438,7075,SPG
2022-04-22 13:00:00-04:00,128.4199981689453,128.4199981689453,128.1199951171875,128.16000366210938,10379,SPG
2022-04-22 13:05:00-04:00,128.19000244140625,128.34500122070312,128.17999267578125,128.3052978515625,11455,SPG
2022-04-22 13:10:00-04:00,128.3000030517578,128.32000732421875,128.16000366210938,128.30999755859375,12828,SPG
2022-04-22 13:15:00-04:00,128.2550048828125,128.3000030517578,128.17999267578125,128.22999572753906,7495,SPG
2022-04-22 13:20:00-04:00,128.1699981689453,128.1699981689453,127.92160034179688,127.96499633789062,45183,SPG
2022-04-22 13:25:00-04:00,127.9749984741211,128.27999877929688,127.94999694824219,128.25,17317,SPG
2022-04-22 13:30:00-04:00,128.27999877929688,128.5500030517578,128.24000549316406,128.26499938964844,13701,SPG
2022-04-22 13:35:00-04:00,128.25,128.25,127.87999725341797,127.87999725341797,12509,SPG
2022-04-22 13:40:00-04:00,127.86000061035156,127.86000061035156,127.60009765625,127.69000244140625,21593,SPG
2022-04-22 13:45:00-04:00,127.66999816894531,127.8187026977539,127.62999725341797,127.73999786376953,20808,SPG
2022-04-22 13:50:00-04:00,127.72000122070312,127.72000122070312,127.5,127.50499725341797,10356,SPG
2022-04-22 13:55:00-04:00,127.47000122070312,127.47000122070312,127.2699966430664,127.2699966430664,25444,SPG
2022-04-22 14:00:00-04:00,127.25,127.30999755859375,127.05999755859375,127.07499694824219,20683,SPG
2022-04-22 14:05:00-04:00,127.0999984741211,127.33999633789062,127.08999633789062,127.2300033569336,19577,SPG
2022-04-22 14:10:00-04:00,127.23999786376953,127.30999755859375,127.02999877929688,127.26000213623047,46461,SPG
2022-04-22 14:15:00-04:00,127.25499725341797,127.4800033569336,127.19000244140625,127.4800033569336,35325,SPG
2022-04-22 14:20:00-04:00,127.47000122070312,127.47000122070312,127.08000183105469,127.09249877929688,22421,SPG
2022-04-22 14:25:00-04:00,127.08000183105469,127.0999984741211,126.97000122070312,127.08000183105469,37090,SPG
2022-04-22 14:30:00-04:00,127.08499908447266,127.16500091552734,127.0199966430664,127.06999969482422,13662,SPG
2022-04-22 14:35:00-04:00,127.06999969482422,127.08999633789062,126.87999725341797,126.87999725341797,14714,SPG
2022-04-22 14:40:00-04:00,126.9000015258789,127.03500366210938,126.6500015258789,126.85990142822266,26070,SPG
2022-04-22 14:45:00-04:00,126.86000061035156,126.86000061035156,126.45999908447266,126.52999877929688,25937,SPG
2022-04-22 14:50:00-04:00,126.55000305175781,126.55999755859375,126.31710052490234,126.37999725341797,27108,SPG
2022-04-22 14:55:00-04:00,126.33499908447266,126.33499908447266,126.16000366210938,126.24500274658203,28120,SPG
2022-04-22 15:00:00-04:00,126.25,126.33999633789062,126.1500015258789,126.19499969482422,33266,SPG
2022-04-22 15:05:00-04:00,126.19999694824219,126.37000274658203,126.01000213623047,126.0250015258789,54267,SPG
2022-04-22 15:10:00-04:00,126.02999877929688,126.68000030517578,125.95999908447266,126.56999969482422,72333,SPG
2022-04-22 15:15:00-04:00,126.54000091552734,126.93000030517578,126.3499984741211,126.88999938964844,39725,SPG
2022-04-22 15:20:00-04:00,126.91999816894531,126.94999694824219,126.38999938964844,126.38999938964844,25625,SPG
2022-04-22 15:25:00-04:00,126.37999725341797,126.6500015258789,126.37999725341797,126.47000122070312,28712,SPG
2022-04-22 15:30:00-04:00,126.4800033569336,127.0,126.45999908447266,126.94000244140625,29519,SPG
2022-04-22 15:35:00-04:00,126.94999694824219,127.05000305175781,126.81999969482422,126.97000122070312,32245,SPG
2022-04-22 15:40:00-04:00,126.9800033569336,127.05999755859375,126.68000030517578,126.72000122070312,34446,SPG
2022-04-22 15:45:00-04:00,126.70999908447266,126.73999786376953,126.26000213623047,126.2750015258789,49005,SPG
2022-04-22 15:50:00-04:00,126.30000305175781,126.37000274658203,125.97000122070312,126.05999755859375,92941,SPG
2022-04-22 15:55:00-04:00,126.05000305175781,126.0999984741211,125.72000122070312,125.9000015258789,175130,SPG
2022-04-25 09:30:00-04:00,125.87999725341797,125.87999725341797,124.8499984741211,125.08709716796875,86872,SPG
2022-04-25 09:35:00-04:00,125.13999938964844,125.51000213623047,124.80000305175781,124.85810089111328,27223,SPG
2022-04-25 09:40:00-04:00,124.87999725341797,125.36000061035156,124.66999816894531,124.73999786376953,14051,SPG
2022-04-25 09:45:00-04:00,124.81500244140625,125.1050033569336,124.63999938964844,124.91999816894531,18908,SPG
2022-04-25 09:50:00-04:00,125.0,125.3550033569336,124.30999755859375,124.33000183105469,21462,SPG
2022-04-25 09:55:00-04:00,124.26499938964844,124.5199966430664,124.19999694824219,124.30500030517578,17958,SPG
2022-04-25 10:00:00-04:00,124.28500366210938,124.44999694824219,124.15499877929688,124.36530303955078,14250,SPG
2022-04-25 10:05:00-04:00,124.29000091552734,124.7249984741211,124.19999694824219,124.34500122070312,19791,SPG
2022-04-25 10:10:00-04:00,124.37999725341797,124.47000122070312,123.93000030517578,124.2249984741211,17654,SPG
2022-04-25 10:15:00-04:00,124.30000305175781,124.33999633789062,124.12000274658203,124.30999755859375,16165,SPG
2022-04-25 10:20:00-04:00,124.26950073242188,124.80000305175781,124.11000061035156,124.75,34928,SPG
2022-04-25 10:25:00-04:00,124.7699966430664,124.87799835205078,124.53500366210938,124.5999984741211,16372,SPG
2022-04-25 10:30:00-04:00,124.5999984741211,124.9000015258789,124.51000213623047,124.75,18895,SPG
2022-04-25 10:35:00-04:00,124.70999908447266,124.78500366210938,124.37999725341797,124.37999725341797,41418,SPG
2022-04-25 10:40:00-04:00,124.3499984741211,124.37999725341797,124.04000091552734,124.25,13933,SPG
2022-04-25 10:45:00-04:00,124.20500183105469,124.48500061035156,124.19499969482422,124.44999694824219,8814,SPG
2022-04-25 10:50:00-04:00,124.5199966430664,124.5199966430664,123.95999908447266,124.08499908447266,23542,SPG
2022-04-25 10:55:00-04:00,124.16000366210938,124.33999633789062,124.01000213623047,124.18000030517578,42615,SPG
2022-04-25 11:00:00-04:00,124.18000030517578,124.30999755859375,124.16000366210938,124.27999877929688,17143,SPG
2022-04-25 11:05:00-04:00,124.22000122070312,124.4561996459961,124.16999816894531,124.2300033569336,14926,SPG
2022-04-25 11:10:00-04:00,124.20999908447266,124.58000183105469,124.18000030517578,124.36000061035156,16813,SPG
2022-04-25 11:15:00-04:00,124.27279663085938,124.5875015258789,124.18000030517578,124.43499755859375,14727,SPG
2022-04-25 11:20:00-04:00,124.43000030517578,124.61389923095703,124.41000366210938,124.5,10717,SPG
2022-04-25 11:25:00-04:00,124.48999786376953,124.88999938964844,124.43000030517578,124.69000244140625,21735,SPG
2022-04-25 11:30:00-04:00,124.66999816894531,124.73999786376953,124.29000091552734,124.47000122070312,14431,SPG
2022-04-25 11:35:00-04:00,124.51000213623047,124.7300033569336,124.33999633789062,124.44000244140625,17496,SPG
2022-04-25 11:40:00-04:00,124.41999816894531,124.45500183105469,124.22699737548828,124.24500274658203,11444,SPG
2022-04-25 11:45:00-04:00,124.22000122070312,124.2750015258789,124.1500015258789,124.16000366210938,21234,SPG
2022-04-25 11:50:00-04:00,124.20999908447266,124.27999877929688,124.16500091552734,124.20999908447266,19945,SPG
2022-04-25 11:55:00-04:00,124.19000244140625,124.5999984741211,124.19000244140625,124.54000091552734,10539,SPG
2022-04-25 12:00:00-04:00,124.52999877929688,124.52999877929688,124.29000091552734,124.44000244140625,9597,SPG
2022-04-25 12:05:00-04:00,124.45999908447266,125.12000274658203,124.45999908447266,124.72000122070312,74408,SPG
2022-04-25 12:10:00-04:00,124.7699966430664,124.87000274658203,124.3949966430664,124.48999786376953,29314,SPG
2022-04-25 12:15:00-04:00,124.47000122070312,124.6500015258789,124.44999694824219,124.52999877929688,12306,SPG
2022-04-25 12:20:00-04:00,124.61000061035156,124.98999786376953,124.5999984741211,124.87000274658203,15913,SPG
2022-04-25 12:25:00-04:00,124.9800033569336,125.04000091552734,124.61000061035156,124.76000213623047,15920,SPG
2022-04-25 12:30:00-04:00,124.75,124.94999694824219,124.6500015258789,124.86000061035156,25051,SPG
2022-04-25 12:35:00-04:00,124.78500366210938,125.05000305175781,124.78500366210938,124.79000091552734,14075,SPG
2022-04-25 12:40:00-04:00,124.76499938964844,124.83999633789062,124.66000366210938,124.69999694824219,11808,SPG
2022-04-25 12:45:00-04:00,124.69999694824219,125.14920043945312,124.69999694824219,125.05000305175781,16704,SPG
2022-04-25 12:50:00-04:00,125.04000091552734,125.08499908447266,124.75,124.76000213623047,12145,SPG
2022-04-25 12:55:00-04:00,124.75,124.80000305175781,124.63500213623047,124.77999877929688,11785,SPG
2022-04-25 13:00:00-04:00,124.77999877929688,124.87000274658203,124.44000244140625,124.4800033569336,17711,SPG
2022-04-25 13:05:00-04:00,124.4800033569336,124.93000030517578,124.41000366210938,124.91999816894531,12548,SPG
2022-04-25 13:10:00-04:00,125.0,125.20999908447266,124.97000122070312,125.08499908447266,21012,SPG
2022-04-25 13:15:00-04:00,125.06999969482422,125.33000183105469,125.05000305175781,125.06999969482422,26220,SPG
2022-04-25 13:20:00-04:00,125.06999969482422,125.1050033569336,124.91999816894531,125.02429962158203,13661,SPG
2022-04-25 13:25:00-04:00,125.06999969482422,125.16000366210938,124.80000305175781,125.0801010131836,12796,SPG
2022-04-25 13:30:00-04:00,125.0,125.23999786376953,124.98999786376953,125.02999877929688,16717,SPG
2022-04-25 13:35:00-04:00,125.01000213623047,125.04000091552734,124.68000030517578,124.79000091552734,15853,SPG
2022-04-25 13:40:00-04:00,124.77999877929688,125.1500015258789,124.77999877929688,124.98999786376953,14378,SPG
2022-04-25 13:45:00-04:00,125.04000091552734,125.18499755859375,124.95999908447266,125.18499755859375,15088,SPG
2022-04-25 13:50:00-04:00,125.16999816894531,125.19000244140625,124.95500183105469,125.05000305175781,11155,SPG
2022-04-25 13:55:00-04:00,125.08000183105469,125.08000183105469,124.81999969482422,124.91999816894531,10745,SPG
2022-04-25 14:00:00-04:00,124.9800033569336,125.04000091552734,124.75,124.81330108642578,9298,SPG
2022-04-25 14:05:00-04:00,124.81999969482422,125.16400146484375,124.77999877929688,125.16400146484375,12900,SPG
2022-04-25 14:10:00-04:00,125.22000122070312,125.2699966430664,125.0199966430664,125.20999908447266,8461,SPG
2022-04-25 14:15:00-04:00,125.22000122070312,125.36000061035156,125.18000030517578,125.3489990234375,18057,SPG
2022-04-25 14:20:00-04:00,125.37999725341797,125.62999725341797,125.27999877929688,125.62000274658203,10942,SPG
2022-04-25 14:25:00-04:00,125.66000366210938,125.8550033569336,125.58000183105469,125.7699966430664,35747,SPG
2022-04-25 14:30:00-04:00,125.83000183105469,125.83499908447266,125.69000244140625,125.69999694824219,10944,SPG
2022-04-25 14:35:00-04:00,125.70999908447266,125.7300033569336,125.56999969482422,125.5999984741211,21436,SPG
2022-04-25 14:40:00-04:00,125.55000305175781,125.66000366210938,125.41500091552734,125.4800033569336,26112,SPG
2022-04-25 14:45:00-04:00,125.48500061035156,125.86000061035156,125.37999725341797,125.81999969482422,13873,SPG
2022-04-25 14:50:00-04:00,125.80999755859375,125.91000366210938,125.66999816894531,125.86499786376953,15044,SPG
2022-04-25 14:55:00-04:00,125.86499786376953,125.87000274658203,125.44999694824219,125.44999694824219,17315,SPG
2022-04-25 15:00:00-04:00,125.47000122070312,125.5,124.94999694824219,125.01000213623047,18106,SPG
2022-04-25 15:05:00-04:00,125.03500366210938,125.23999786376953,125.01100158691406,125.19999694824219,12177,SPG
2022-04-25 15:10:00-04:00,125.25,125.44000244140625,125.20999908447266,125.42990112304688,14194,SPG
2022-04-25 15:15:00-04:00,125.45999908447266,125.77999877929688,125.41000366210938,125.73500061035156,21309,SPG
2022-04-25 15:20:00-04:00,125.74500274658203,126.0199966430664,125.74500274658203,125.94999694824219,51846,SPG
2022-04-25 15:25:00-04:00,126.0083999633789,126.09500122070312,125.7300033569336,125.99500274658203,20672,SPG
2022-04-25 15:30:00-04:00,125.94000244140625,126.26000213623047,125.86000061035156,126.20999908447266,24261,SPG
2022-04-25 15:35:00-04:00,126.19000244140625,126.41999816894531,126.19000244140625,126.38999938964844,27976,SPG
2022-04-25 15:40:00-04:00,126.38999938964844,126.62999725341797,126.29000091552734,126.54000091552734,26653,SPG
2022-04-25 15:45:00-04:00,126.55000305175781,126.69999694824219,126.30999755859375,126.37999725341797,44200,SPG
2022-04-25 15:50:00-04:00,126.41999816894531,126.48999786376953,126.12000274658203,126.43000030517578,52266,SPG
2022-04-25 15:55:00-04:00,126.37999725341797,126.38999938964844,126.12000274658203,126.31999969482422,131162,SPG
2022-04-26 09:30:00-04:00,126.12999725341797,126.80999755859375,125.95999908447266,126.44499969482422,39710,SPG
2022-04-26 09:35:00-04:00,126.5,126.5,125.93000030517578,126.22000122070312,12975,SPG
2022-04-26 09:40:00-04:00,126.2300033569336,126.30999755859375,126.01000213623047,126.16000366210938,15252,SPG
2022-04-26 09:45:00-04:00,126.10009765625,126.55999755859375,125.91000366210938,126.27999877929688,20161,SPG
2022-04-26 09:50:00-04:00,126.18000030517578,126.7300033569336,126.12000274658203,126.44999694824219,13885,SPG
2022-04-26 09:55:00-04:00,126.5199966430664,126.68000030517578,126.29000091552734,126.67990112304688,7334,SPG
2022-04-26 10:00:00-04:00,126.7300033569336,126.93409729003906,126.40650177001953,126.88999938964844,16985,SPG
2022-04-26 10:05:00-04:00,126.94000244140625,126.95999908447266,126.69000244140625,126.69000244140625,9640,SPG
2022-04-26 10:10:00-04:00,126.61000061035156,126.66000366210938,126.08000183105469,126.08000183105469,10285,SPG
2022-04-26 10:15:00-04:00,126.02999877929688,126.05000305175781,125.33000183105469,125.44999694824219,22103,SPG
2022-04-26 10:20:00-04:00,125.4000015258789,125.66259765625,125.3499984741211,125.47000122070312,19869,SPG
2022-04-26 10:25:00-04:00,125.61000061035156,125.79000091552734,125.45999908447266,125.79000091552734,10948,SPG
2022-04-26 10:30:00-04:00,125.79000091552734,125.87000274658203,125.08999633789062,125.13999938964844,12863,SPG
2022-04-26 10:35:00-04:00,125.18000030517578,125.61499786376953,124.98999786376953,125.41000366210938,15544,SPG
2022-04-26 10:40:00-04:00,125.44999694824219,125.44999694824219,125.12999725341797,125.3573989868164,12861,SPG
2022-04-26 10:45:00-04:00,125.38999938964844,125.61740112304688,125.3499984741211,125.44000244140625,18177,SPG
2022-04-26 10:50:00-04:00,125.43000030517578,125.54000091552734,125.20999908447266,125.2300033569336,11672,SPG
2022-04-26 10:55:00-04:00,125.19999694824219,125.19999694824219,125.0,125.05000305175781,12825,SPG
